2023-12-13 18:00:33,033 DEBUG [restartedMain] o.s.b.w.e.t.TomcatServletWebServerFactory [DocumentRoot.java:149] None of the document roots [src/main/webapp, public, static] point to a directory and will be ignored.
2023-12-13 18:00:33,102 INFO [restartedMain] o.s.b.w.e.t.TomcatWebServer [TomcatWebServer.java:108] Tomcat initialized with port(s): 8080 (http)
2023-12-13 18:00:33,110 INFO [restartedMain] o.a.c.h.Http11NioProtocol [DirectJDKLog.java:173] Initializing ProtocolHandler ["http-nio-8080"]
2023-12-13 18:00:33,115 INFO [restartedMain] o.a.c.c.StandardService [DirectJDKLog.java:173] Starting service [Tomcat]
2023-12-13 18:00:33,115 INFO [restartedMain] o.a.c.c.StandardEngine [DirectJDKLog.java:173] Starting Servlet engine: [Apache Tomcat/9.0.65]
2023-12-13 18:00:33,189 INFO [restartedMain] o.a.c.c.C.[.[.[/] [DirectJDKLog.java:173] Initializing Spring embedded WebApplicationContext
2023-12-13 18:00:33,189 DEBUG [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext [ServletWebServerApplicationContext.java:286] Published root WebApplicationContext as ServletContext attribute with name [org.springframework.web.context.WebApplicationContext.ROOT]
2023-12-13 18:00:33,189 INFO [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext [ServletWebServerApplicationContext.java:292] Root WebApplicationContext: initialization completed in 1720 ms
2023-12-13 18:00:33,192 DEBUG [restartedMain] o.s.b.f.s.DefaultListableBeanFactory [DefaultSingletonBeanRegistry.java:225] Creating shared instance of singleton bean 'requestContextFilter'
2023-12-13 18:00:33,194 DEBUG [restartedMain] o.s.b.f.s.DefaultListableBeanFactory [DefaultSingletonBeanRegistry.java:225] Creating shared instance of singleton bean 'formContentFilter'
2023-12-13 18:00:33,195 DEBUG [restartedMain] o.s.b.f.s.DefaultListableBeanFactory [DefaultSingletonBeanRegistry.java:225] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration'
2023-12-13 18:00:33,198 DEBUG [restartedMain] o.s.b.f.s.DefaultListableBeanFactory [DefaultSingletonBeanRegistry.java:225] Creating shared instance of singleton bean 'characterEncodingFilter'
2023-12-13 18:00:33,206 DEBUG [restartedMain] o.s.b.w.s.ServletContextInitializerBeans [ServletContextInitializerBeans.java:236] Mapping filters: characterEncodingFilter urls=[/*] order=-2147483648, formContentFilter urls=[/*] order=-9900, requestContextFilter urls=[/*] order=-105
2023-12-13 18:00:33,206 DEBUG [restartedMain] o.s.b.w.s.ServletContextInitializerBeans [ServletContextInitializerBeans.java:236] Mapping servlets: dispatcherServlet urls=[/]
2023-12-13 18:00:33,223 DEBUG [restartedMain] o.s.b.w.s.f.OrderedRequestContextFilter [GenericFilterBean.java:242] Filter 'requestContextFilter' configured for use
2023-12-13 18:00:33,223 DEBUG [restartedMain] o.s.b.w.s.f.OrderedCharacterEncodingFilter [GenericFilterBean.java:242] Filter 'characterEncodingFilter' configured for use
2023-12-13 18:00:33,223 DEBUG [restartedMain] o.s.b.w.s.f.OrderedFormContentFilter [GenericFilterBean.java:242] Filter 'formContentFilter' configured for use
2023-12-13 18:00:33,231 DEBUG [restartedMain] o.s.b.f.s.DefaultListableBeanFactory [DefaultSingletonBeanRegistry.java:225] Creating shared instance of singleton bean 'dataSourceScriptDatabaseInitializer'
2023-12-13 18:00:33,232 DEBUG [restartedMain] o.s.b.f.s.DefaultListableBeanFactory [DefaultSingletonBeanRegistry.java:225] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration'
2023-12-13 18:00:33,232 DEBUG [restartedMain] o.s.b.f.s.DefaultListableBeanFactory [DefaultSingletonBeanRegistry.java:225] Creating shared instance of singleton bean 'dataSource'
